Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.,,
,1223,12/4/2018,109.82,103603925.8,11377.78313,109.82,103603925.8,565202,276718,51408467,17972,14.27,17192821913,7999924,38517989207,19660.125,6039,608,189779.3064,2466.817,6.08996E+20,0.7973
,1224,12/5/2018,101.57,103623631.8,10525.05228,101.57,103623631.8,595937,308057,51481451,18963,14.36,17707618986,8000116,39852764865,19706.0625,6017,654,185236.3756,2399.104,6.51568E+20,0.8279
,1225,12/6/2018,90.43,103643374.1,9372.470316,90.43,103643374.1,590923,322519,51568681,19164,14.23,16361316325,7999957,38989485540,19742.25,6056,608,188467.1311,2443.511,5.0422E+20,0.8051
,1226,12/7/2018,93.61,103662864.9,9703.880781,93.61,103662864.9,572417,281196,51673057,18403,14.29,16593133453,8000058,37593409260,19490.8125,5972,618,180043.8657,2360.514,4.91706E+20,0.7878
,1227,12/8/2018,91.44,103682404.6,9480.719079,91.44,103682404.6,552651,299509,51790645,17322,14.15,12334654966,8000138,36351324362,19539.75,6023,576,176367.3456,2309.159,3.51118E+20,0.7544
,1228,12/9/2018,94.42,103701981.9,9791.541129,94.42,103701981.9,507555,305534,51895391,16875,14.06,11985499611,8000217,36042196703,19577.25,6097,500,174777.9395,2289.043,3.40654E+20,0.7399
,1229,12/10/2018,90.7,103722012.2,9407.586508,90.7,103722012.2,555379,384930,51981661,18196,13.81,13943396527,8000053,36021573269,20030.34375,6176,581,184534.788,2359.598,4.03892E+20,0.7299
,1230,12/11/2018,88.05,103741369.5,9134.427587,88.05,103741369.5,536006,361252,52076236,17723,14.3,14800362183,8000105,35585775449,19357.3125,5984,550,177759.9197,2350.544,3.84965E+20,0.7437
,1231,12/12/2018,90.52,103760975.8,9392.443533,90.52,103760975.8,533920,369658,52193947,16675,14.09,14460515241,8000550,35633103181,19606.3125,6076,534,172754.9686,2258.098,3.68946E+20,0.7332
,1232,12/13/2018,86.39,103780740.2,8965.618147,86.39,103780740.2,565689,329231,52290412,17641,14.09,17612949432,8000505,36378262445,19764.375,6097,568,171179.1852,2219.037,4.37247E+20,0.7461
,1233,12/14/2018,83.9,103800152.9,8708.832831,83.9,103800152.9,567306,313661,52385920,18675,14.22,29183615469,8000732,35301553719,19412.71875,6014,533,167959.6613,2216.544,5.88278E+20,0.7342
,1234,12/15/2018,84.27,103819966.7,8748.908595,84.27,103819966.7,551916,320872,52554426,16796,14.12,12752651260,8000820,36402769541,19813.78125,6115,571,171971.1573,2222.302,3.38956E+20,0.7444
,1235,12/16/2018,85.39,103839493,8866.854305,85.39,103839493,516697,366853,52734916,15879,14.29,11777989321,8000992,35819776292,19526.25,6039,548,169448.7942,2222.617,3.08825E+20,0.7418
,1236,12/17/2018,95.44,103858561.2,9912.261077,95.44,103858561.2,570051,333888,52823998,18889,14.51,13823213704,8000556,36051418221,19068.1875,5891,538,166783.1153,2241.416,3.92574E+20,0.7656
,1237,12/18/2018,102.44,103877427.1,10641.20363,102.44,103877427.1,556320,326153,52904128,19672,14.58,31672019232,8000772,36527372942,18865.96875,5861,497,163361.85,2219.953,6.62093E+20,0.7796
,1238,12/19/2018,100.63,103896223.3,10455.07695,100.63,103896223.3,597824,317298,53016535,19629,14.61,15897547045,8001436,36762367264,18796.125,5849,484,165252.0656,2254.505,4.49879E+20,0.7859
,1239,12/20/2018,116.43,103915029.7,12098.82691,116.43,103915029.7,602429,336525,53145017,19588,14.59,15781758963,8001443,37023946256,18806.4375,5853,478,164235.7302,2241.347,4.45507E+20,0.7915
,1240,12/21/2018,109.44,103933859.3,11374.52156,109.44,103933859.3,606526,318356,53260475,19662,14.57,15818617345,8001385,36552504498,18829.59375,5837,505,166137.2784,2263.365,4.25337E+20,0.7836
,1241,12/22/2018,118.36,103952897.8,12303.86498,118.36,103952897.8,495551,319006,53411834,16613,14.41,14021469358,8001373,34836369241,19038.46875,5925,489,168323.7647,2267.411,3.25711E+20,0.7358
,1242,12/23/2018,131.56,103971767.2,13678.52569,131.56,103971767.2,543655,277411,53568032,17293,14.56,14622664850,8001504,35278772565,18869.4375,5865,494,169348.9776,2300.952,3.62013E+20,0.7523
,1243,12/24/2018,140.87,103990812.2,14649.18572,140.87,103990812.2,615551,333219,53696267,19050,14.42,16608758417,8001123,36861433769,19045.03125,5927,487,177137.159,2386.132,4.40597E+20,0.778
,1244,12/25/2018,130.99,104009891.7,13624.25571,130.99,104009891.7,535001,285056,53748718,16454,14.32,14765402060,8001073,37583083400,19079.4375,5967,454,182556.3271,2456.45,4.3926E+20,0.7882
,1245,12/26/2018,132.61,104029136.1,13795.30374,132.61,104029136.1,560047,348491,53831016,18494,14.35,24477635489,8001123,36661738118,19244.4375,5961,526,189689.6534,2526.466,5.07345E+20,0.7695
,1246,12/27/2018,116.72,104048071.9,12144.49095,116.72,104048071.9,548411,387855,53920367,17564,14.47,13530493595,8001150,35126659397,18935.8125,5893,486,184499.9643,2498.949,3.39147E+20,0.7455
,1247,12/28/2018,139.73,104067052.1,14541.28918,139.73,104067052.1,572189,402862,54019749,17910,14.55,14151079675,8001304,36116056243,18980.15625,5907,487,181452.6836,2451.91,3.63677E+20,0.7652
,1248,12/29/2018,137.3,104086207.4,14291.03628,137.3,104086207.4,543746,345464,54124503,16917,14.5,12984151825,8001208,35134737753,19155.375,5960,492,182108.4782,2438.65,3.21054E+20,0.7372
,1249,12/30/2018,141.33,104105054.8,14713.1674,141.33,104105054.8,460395,300068,54188552,14545,14.68,15843483124,8001066,37035235634,18847.40625,5886,459,183085.9828,2493.086,5.65478E+20,0.7864
,1250,12/31/2018,133.49,104124057.6,13899.52045,133.49,104124057.6,522040,387615,54276809,16503,14.59,13844116120,8001276,35111827402,19002.75,5921,480,185526.8826,2504.222,3.32253E+20,0.7414
,1251,1/1/2019,142.66,104142773.5,14857.00806,142.66,104142773.5,448168,282493,54327948,13666,14.72,14330651283,8001158,32962591808,18715.875,5871,428,174844.3888,2398.247,3.0274E+20,0.7026
,1252,1/2/2019,156.57,104161893.1,16308.62761,156.57,104161893.1,589959,350991,54388687,18126,14.57,13518333631,8001079,35364525440,19119.65625,5931,515,180873.7589,2424.371,3.46533E+20,0.7468
,1253,1/3/2019,149.44,104179826.4,15568.63325,149.44,104179826.4,596620,339440,54458244,19343,15.48,12695511480,8001115,33987627591,17933.25,5580,464,181264.0069,2591.2,3.28042E+20,0.7613
,1254,1/4/2019,156.04,104197658.3,16259.0026,156.04,104197658.3,549398,310372,54525800,18872,15.56,14197164275,8001140,33754357918,17831.90625,5554,459,180399.7742,2592.14,3.60324E+20,0.7607
,1255,1/5/2019,156.23,104215683,16281.61616,156.23,104215683,511189,305018,54595373,17351,15.37,24120227063,8000991,32335694087,18024.75,5620,456,185468.098,2637.334,4.94483E+20,0.7197
,1256,1/6/2019,158.61,104233487.8,16532.47349,158.61,104233487.8,487372,287571,54672252,15855,15.47,13443565864,8000995,30112976964,17804.71875,5585,413,187186.1718,2696.38,2.99719E+20,0.6755
,1257,1/7/2019,152.09,104251529.4,15855.6151,152.09,104251529.4,550964,320484,54744349,18204,15.41,15727137336,8001132,31915860028,18041.625,5610,476,190298.3768,2701.574,3.36386E+20,0.7115
,1258,1/8/2019,151.1,104269307.3,15755.09233,151.1,104269307.3,553367,303793,54823492,17916,15.53,13679045245,8001204,31137208059,17777.90625,5562,427,184981.6534,2668.628,3.12988E+20,0.7011
,1259,1/9/2019,151.17,104287329.8,15765.11564,151.17,104287329.8,558847,301296,54897425,17865,15.4,13525936033,8001283,31279267451,18022.5,5610,468,190211.5117,2703.895,2.99298E+20,0.6978
,1260,1/10/2019,127.96,104305176.6,13346.8904,127.96,104305176.6,582839,322495,54967991,19150,15.52,15364969669,8001229,32195149893,17846.8125,5568,450,186276.7852,2674.363,3.65211E+20,0.7232
,1261,1/11/2019,127.16,104322974.2,13265.7094,127.16,104322974.2,541838,309326,55053105,18683,15.52,13631672273,8001187,33318084869,17797.59375,5566,429,186790.9227,2692.033,3.3124E+20,0.7487
,1262,1/12/2019,125.83,104340674.9,13129.18713,125.83,104340674.9,452707,251020,55128379,15918,15.59,12182668844,8001065,29702483987,17700.75,5541,420,181093.0092,2624.801,2.47107E+20,0.6706
,1263,1/13/2019,116.56,104358630,12164.04192,116.56,104358630,481347,267725,55207215,15798,15.18,12299362181,8001179,29548320450,17955.09375,5635,413,182569.7794,2608.14,2.66113E+20,0.6558
,1264,1/14/2019,129.74,104376638.9,13541.82514,129.74,104376638.9,577239,253511,55258635,18452,15.17,19179700938,8001170,33474170588,18008.90625,5629,439,184943.4647,2633.341,5.07872E+20,0.7437
,1265,1/15/2019,121.22,104394559.3,12654.70848,121.22,104394559.3,539896,250482,55314941,18074,15.23,18403886289,8000887,31544999460,17920.40625,5619,415,188708.0399,2702.084,4.22731E+20,0.7028
,1266,1/16/2019,123.12,104412163.2,12855.22553,123.12,104412163.2,507687,258389,55385026,18008,15.53,20629866067,8000843,32162670591,17603.8125,5528,390,179529.688,2621.049,4.32117E+20,0.7294
,1267,1/17/2019,123.72,104429869.9,12920.0635,123.72,104429869.9,517082,292396,55444772,17900,15.41,13639170146,8000821,30901966019,17706.75,5561,388,177700.9741,2580.831,3.29718E+20,0.6982
,1268,1/18/2019,120.57,104447660,12593.25437,120.57,104447660,538899,314265,55507961,17751,15.28,14390713391,8001004,31952137313,17790.09375,5619,353,177754.3264,2571.663,3.69655E+20,0.7127
,1269,1/19/2019,124.85,104465669.6,13042.53884,124.85,104465669.6,539125,325482,55562840,17863,15.07,12427478085,8001008,33878498386,18009.5625,5683,362,184503.3671,2637.07,3.31148E+20,0.7476
,1270,1/20/2019,118.41,104483433.8,12371.88339,118.41,104483433.8,537705,352724,55626534,17832,15.29,12387866392,8001304,33077247331,17764.21875,5599,365,184550.3414,2673.566,3.07155E+20,0.7423
,1271,1/21/2019,116.72,104499574.9,12197.19038,116.72,104499574.9,582751,362179,55679196,21357,16.82,13567626739,8001274,33763981311,16141.125,5094,324,178144.598,2840.844,3.55568E+20,0.8342
,1272,1/22/2019,119.12,104515659.7,12449.90538,119.12,104515659.7,605558,409857,55724989,22711,16.91,18561474026,8001144,34637145295,16084.78125,5072,331,180021.9752,2878.752,4.86431E+20,0.8554
,1273,1/23/2019,117.57,104531420.7,12289.75913,117.57,104531420.7,533819,277494,55785116,20710,17.15,13308904468,8001029,31630703208,15760.96875,4991,297,168483.6724,2752.835,3.44273E+20,0.796
,1274,1/24/2019,117.7,104547498.5,12305.24057,117.7,104547498.5,520130,305080,55838500,19842,16.83,14394162195,8001118,31679636794,16077.84375,5086,313,175286.5866,2805.105,3.55083E+20,0.7814
,1275,1/25/2019,115.92,104563578.6,12121.01003,115.92,104563578.6,504903,305279,55898905,18310,16.79,13857565780,8001115,30938949942,16080.09375,5106,289,175620.0016,2812.524,3.24854E+20,0.7586
,1276,1/26/2019,116.33,104579583.1,12165.7429,116.33,104579583.1,464380,319567,55995951,17422,16.98,12616710414,8000897,33241053039,16004.53125,5055,319,170993.5618,2749.134,2.72381E+20,0.824
,1277,1/27/2019,112.27,104595429.3,11742.92885,112.27,104595429.3,488814,285539,56062208,18274,17.05,11788620538,8001001,31494607522,15846.1875,5013,306,168650.5178,2739.501,2.70241E+20,0.7868
,1278,1/28/2019,106.36,104610846,11126.40958,106.36,104610846,568564,292129,56123743,21577,17.52,15213901906,8001024,33400327582,15416.71875,4884,289,155983.8223,2605.259,3.73145E+20,0.8569
,1279,1/29/2019,104.75,104626309.8,10959.60595,104.75,104626309.8,566026,341264,56180844,22103,17.54,12439032644,8001111,32867605159,15463.78125,4870,323,146880.6219,2443.768,3.28593E+20,0.8453
,1280,1/30/2019,109.04,104641865.2,11410.14898,109.04,104641865.2,555347,317055,56247615,21568,17.3,13051979777,8001210,32975674787,15555.375,4949,272,145301.9116,2404.537,3.51008E+20,0.834
,1281,1/31/2019,106.89,104657518.6,11186.84217,106.89,104657518.6,517057,309022,56294559,20803,17.33,14209971121,8001156,35261654580,15653.4375,4931,326,150028.8135,2465.758,3.90386E+20,0.8957
,1282,2/1/2019,107.03,104672819.3,11203.13185,107.03,104672819.3,498856,289787,56348640,20373,17.67,13234562600,8001360,32761450415,15300.65625,4848,287,143116.014,2408.028,3.58558E+20,0.8464
,1283,2/2/2019,111,104688430.9,11620.41583,111,104688430.9,450314,276583,56413792,17499,17.41,12000569516,8001269,30168904532,15611.625,4935,304,143036.2313,2358.91,2.86886E+20,0.7687
,1284,2/3/2019,107.21,104703657,11225.27907,107.21,104703657,424378,241834,56473542,16597,17.68,11637460620,8001164,28022576836,15226.125,4858,248,139150.9121,2354.61,2.53716E+20,0.7238
,1285,2/4/2019,106.9,104719051.7,11194.46663,106.9,104719051.7,416394,262765,56532748,16326,17.39,12082194503,8001218,28109457360,15394.6875,4938,222,141058.0782,2361.903,2.66902E+20,0.7144
,1286,2/5/2019,106.93,104734470.5,11199.25693,106.93,104734470.5,414815,216499,56597847,16601,17.54,12593215644,8001176,27984580259,15418.78125,4900,275,141593.6815,2363.999,2.69823E+20,0.7167
,1287,2/6/2019,104.5,104749772.8,10946.35126,104.5,104749772.8,429065,227634,56654699,17023,17.55,12593166346,8001322,28696360299,15302.34375,4892,237,139435.1741,2348.84,2.83658E+20,0.7343
,1288,2/7/2019,104.3,104765171.5,10927.00738,104.3,104765171.5,428676,230809,56703723,17432,17.44,14057368181,8001263,29441176225,15398.625,4918,244,139449.921,2334.071,3.02806E+20,0.7497
,1289,2/8/2019,119.49,104780642.8,12520.239,119.49,104780642.8,471952,253033,56747159,18982,17.43,13310836398,8001377,30304669218,15471.28125,4923,267,142467.7242,2371.717,3.27477E+20,0.7712
,1290,2/9/2019,119.46,104795989.8,12518.92894,119.46,104795989.8,417129,252930,56788042,17138,17.49,12390959208,8001139,29701599787,15347.0625,4900,246,141162.9802,2370.09,2.92293E+20,0.7592
,1291,2/10/2019,125.58,104809360.2,13161.95945,125.58,104809360.2,381151,204774,56820596,18598,20,12847065310,8001145,26786193364,13370.34375,4298,181,145132.8832,2799.616,2.74094E+20,0.7792
,1292,2/11/2019,120.76,104822491.3,12658.36404,120.76,104822491.3,429007,224251,56858176,20700,20.48,13977805236,8001168,27611571189,13131.09375,4195,209,142235.6399,2790.454,3.2122E+20,0.8253
,1293,2/12/2019,122.63,104835855,12856.0209,122.63,104835855,438111,255403,56909425,20824,20.12,13012487105,8001034,28573833622,13363.78125,4273,207,147544.2715,2845.497,3.1669E+20,0.8368
,1294,2/13/2019,122.31,104848912.5,12824.07049,122.31,104848912.5,491354,286072,56955462,23368,20.48,13713241302,8001092,29584055361,13057.5,4169,208,142540.4061,2813.683,3.56531E+20,0.8894
,1295,2/14/2019,120.85,104861993.4,12672.5719,120.85,104861993.4,474782,294993,57002535,23305,20.62,19148327564,8001481,29051955302,13080.84375,4166,221,140337.5751,2763.886,3.95493E+20,0.8742
,1296,2/15/2019,122.02,104875057.3,12796.8545,122.02,104875057.3,468599,311038,57047908,22751,20.68,14753437258,8001147,30180437810,13063.96875,4158,225,139939.2522,2758.556,4.08342E+20,0.9086
,1297,2/16/2019,123.26,104888338.8,12928.53664,123.26,104888338.8,454309,261147,57096498,21513,20.39,13510079150,8001206,29978364164,13281.46875,4224,233,144000.9622,2791.493,3.60429E+20,0.8894
,1298,2/17/2019,134.28,104901328.2,14086.15034,134.28,104901328.2,447945,264686,57142661,22199,20.76,13757940835,8001298,29860882794,12989.34375,4139,217,140520.5263,2787.184,3.58456E+20,0.9041
,1299,2/18/2019,146.53,104914625.9,15373.14014,146.53,104914625.9,512455,289177,57195769,24106,20.47,17094399315,8001130,31150438004,13297.78125,4196,271,144791.9973,2800.544,4.91582E+20,0.93
,1300,2/19/2019,144.4,104928158.7,15151.62611,144.4,104928158.7,533602,322370,57246905,24581,19.99,3.73906E+11,8001406,31990800940,13532.71875,4288,253,154063.7497,2931.316,4.47532E+21,0.9336
,1301,2/20/2019,149.23,104941575.9,15660.43137,149.23,104941575.9,530268,344624,57293836,24759,20.15,16098676684,8001347,31658564437,13417.21875,4242,261,152931.5965,2934.33,4.65034E+20,0.935
,1302,2/21/2019,146.36,104954915.6,15361.20144,146.36,104954915.6,544817,330707,57337904,25217,20.22,15306757881,8001243,32160208363,13339.6875,4252,222,152031.7369,2935.973,4.49925E+20,0.9458
,1303,2/22/2019,149.04,104968207.6,15644.46166,149.04,104968207.6,530839,359508,57384258,24969,20.28,14913439608,8001252,31958692019,13292.0625,4238,218,150079.7621,2909.985,4.26472E+20,0.9431
,1304,2/23/2019,159.48,104981859.6,16742.50697,159.48,104981859.6,476225,346227,57429694,21843,19.76,14039107293,8001223,31537207542,13651.96875,4353,225,159998.9286,3019.639,3.8548E+20,0.9055
,1305,2/24/2019,133.42,104995217.8,14008.46195,133.42,104995217.8,540201,331526,57473203,24399,20.12,16251853700,8001394,31412524215,13358.15625,4254,227,156160.2762,3010.99,4.65383E+20,0.923
,1306,2/25/2019,139.02,105008589.4,14598.2941,139.02,105008589.4,573756,321676,57523001,26690,20.2,17020990610,8001148,32472793305,13371.65625,4238,251,154106.7468,2966.1,5.23629E+20,0.9579
,1307,2/26/2019,137.12,105022110.1,14400.63174,137.12,105022110.1,553925,289973,57578729,26269,20.09,17415861033,8001364,32859962542,13520.71875,4281,257,156426.1998,2978.234,5.25222E+20,0.9595
,1308,2/27/2019,135.94,105035621.6,14278.5424,135.94,105035621.6,539516,299542,57634561,25340,20.04,16334617513,8001071,32657440136,13511.4375,4281,254,156143.051,2974.809,4.77562E+20,0.9535
,1309,2/28/2019,136.29,105048576.4,14317.07048,136.29,105048576.4,541458,365246,57687678,25117,19.61,18834674068,8001137,33081119561,12954.84375,4366,288,157689.3983,2927.453,5.45142E+20,0.9472
,1310,3/1/2019,136.15,105061446,14304.11588,136.15,105061446,547622,415590,57752228,18943,14.3,12974077284,8001373,39420363698,12869.625,5994,502,153097.6788,2036.275,3.92654E+20,0.8235
,1311,3/2/2019,133.81,105075082.7,14060.09681,133.81,105075082.7,526912,344950,57841685,16459,13.35,12153807142,8001398,38528471339,13636.625,6402,474,153058.8872,1923.253,3.57899E+20,0.755
,1312,3/3/2019,131.21,105088679.8,13788.68568,131.21,105088679.8,492382,326390,57953805,15337,13.42,12061882513,8001273,36141033693,13597.1875,6379,479,151531.1136,1909.053,3.31573E+20,0.7108
,1313,3/4/2019,126.43,105102323.8,13288.0868,126.43,105102323.8,620211,445589,58031395,19803,13.41,12666122902,8001294,41736878876,13644,6384,504,150458.7982,1887.288,4.28589E+20,0.8196
,1314,3/5/2019,137.93,105116076.7,14498.66046,137.93,105116076.7,598085,404711,58107983,18740,13.34,13496902482,8001222,39881457026,13752.875,6429,510,152786.6159,1902.401,4.29962E+20,0.7777
,1315,3/6/2019,138.49,105129642.5,14559.40419,138.49,105129642.5,578932,375519,58182999,17726,13.4,14045984060,8001247,37720064716,13565.8125,6399,441,151340.1074,1911.665,4.14372E+20,0.7397
,1316,3/7/2019,137.65,105143314.5,14472.97725,137.65,105143314.5,572685,348291,58263735,17116,13.32,13740882181,8001359,37630699661,13672,6438,452,151877.0796,1904.525,4.11224E+20,0.7345
,1317,3/8/2019,134.42,105156935.5,14135.19527,134.42,105156935.5,562361,368519,58340883,18800,13.41,13479470622,8001246,38737885031,13621,6388,484,153458.7686,1929.4,4.06061E+20,0.7608
,1318,3/9/2019,138.24,105170466,14538.76522,138.24,105170466,555854,319477,58426562,17547,13.43,11957111022,8001071,38202661271,13530.5,6380,440,148650.1467,1883.192,3.61402E+20,0.7514
,1319,3/10/2019,136.36,105184310.7,14342.9326,136.36,105184310.7,484038,275759,58509129,15045,13.15,12106103256,8001133,36152691073,13844.625,6513,470,152288.5413,1884.252,3.14318E+20,0.6973
,1320,3/11/2019,133.54,105197825,14048.11755,133.54,105197825,536412,335378,58595988,17059,13.38,12484460496,8001107,38854223598,13514.3125,6389,433,148706.84,1883.358,3.49931E+20,0.7628
,1321,3/12/2019,134.37,105211484.2,14137.26713,134.37,105211484.2,564306,301148,58699159,17676,13.18,12238102548,8001194,38972844083,13659.25,6453,444,147963.0717,1853.561,3.56544E+20,0.7576
,1322,3/13/2019,132.93,105225072,13987.56883,132.93,105225072,573281,387195,58786243,19134,13.31,11704565023,8001166,41098614057,13587.8125,6399,473,146450.3292,1841.285,3.4707E+20,0.8058
